LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX,SOURCE_FILE,CHANNEL,META_DATE,META_MODEL
ID46175,46175,4,210.0,127.37402751279272,161.93683497836048,11.0,11,8.126830263992801,1,473.6619047619048,498.0,148.0,806.0,99469.0,148.8954707881838,0.5084532699832076,2.144549867585915,0.1328227423913403,0.1006705309646563,9.4777710824283,8.22993468856422,1.433406940560346,1.1516216642153907,207.48764963465507,89.46001932336415,0.3257947937056085,0.7167235494880548,6.210590034081185,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46213,46213,5,64.0,95.51720813171544,122.68137024917418,5.0,5,4.48643653744205,1,470.078125,493.0,126.0,753.0,30085.0,152.89298100590824,0.5357797787364101,2.145210246565402,-0.0920727969384017,0.4914613973101606,6.184682460341691,3.894008639569052,1.070364422516174,1.588255967769539,63.23433131722817,43.73600944697802,0.4154172103920391,0.7901234567901237,5.499999999999997,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46203,46203,5,101.0,97.5793280078265,118.53206520688482,7.0,7,5.636016147918111,1,373.4257425742574,361.0,154.0,871.0,37716.0,133.06437137976894,0.470346122123058,1.7954381525321426,-0.2586605405847306,-0.1894894182653271,8.529533052368972,4.17314886024263,2.9949278909234067,2.043908170549434,99.79167911000076,49.70001073520231,0.5076813728201109,0.8744588744588747,4.975185951049943,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46237,46237,5,128.0,95.82783319881128,116.8726814944984,8.0,8,6.344779397976733,1,400.578125,407.0,136.0,771.0,51274.0,151.39272646977713,0.4889606247790249,1.7378123893291075,0.633523592235817,0.0381642554027297,7.745697182655878,5.408733077348209,2.652823988980342,1.4320723673894875,126.46866263445624,59.64001288224279,0.4468042885105479,0.8590604026845631,5.303300858899109,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46159,46159,5,78.0,95.8063283864747,120.49066705162537,6.0,6,4.952891830080512,1,428.7564102564103,428.0,151.0,827.0,33443.0,149.95065733000183,0.523150665893063,1.964156848974537,0.5477029940558742,0.254875117038026,6.250396943573848,4.4794170207612805,0.5820596763291689,1.3953594663333193,77.06684129287181,43.736009446978045,0.5062897251652969,0.8478260869565216,4.982018950236223,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46176,46176,6,157.0,152.6265170437609,186.7327537100712,11.0,11,7.026861086112837,1,341.6815286624204,319.0,134.0,651.0,53644.0,113.8745957923846,0.3745766175020628,1.6352959465816237,-0.1945122646526567,0.1956847588986962,8.302046036539085,6.351793640356215,0.9253424213312448,1.3070396342525854,155.12171901257554,59.64001288224279,0.54803338512622,0.8945868945868947,4.78852130680573,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46192,46192,6,83.0,148.84853817538217,180.99187041954667,18.0,18,5.1091727601764925,1,379.3373493975904,368.0,143.0,754.0,31485.0,112.73747587230858,0.3873815405343671,1.8790152466539884,0.49334991682315,-0.0478456712518777,7.300587287509244,3.927537591154124,-0.18619616158958,1.858820474169908,82.00702342703032,43.73600944697807,0.5387441947271746,0.8924731182795694,4.829627439546377,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46242,46242,6,155.0,149.523283909933,186.5193306107566,8.0,8,6.9819605554877215,1,297.2,292.0,146.0,599.0,46066.0,78.86956188674937,0.3187582013504018,1.8216526354367464,0.2644689837049492,0.4712668900378678,10.099605719897292,5.2908610098498405,1.112682687999648,1.908877534506228,153.14564615891217,63.61601374105896,0.4755340442445493,0.8781869688385274,5.140603704975989,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46180,46180,6,232.0,155.45820599276524,183.4573068681569,13.0,13,8.54192068075409,1,375.3663793103448,355.0,100.0,791.0,87085.0,146.5874125363654,0.4746780466013333,1.648506331154887,0.6725115630374884,0.0422628876337225,11.226350906932332,6.502469834934617,-0.0246106279649553,1.7264748921430737,229.2244510249521,89.46001932336424,0.3599256768557189,0.7682119205298009,5.90878947868752,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46196,46196,6,82.0,148.31210520614803,181.2959415989501,19.0,19,5.078301343043683,1,439.5365853658537,416.0,216.0,954.0,36042.0,146.8539372706773,0.475693759297829,1.9296149002496088,0.036894639550889,-0.0944619772071356,6.996944722582188,3.75581168247934,-0.7165520725988918,1.8629647368164275,81.01898700019873,45.72400987638616,0.4869765549987961,0.9010989010989008,5.079850199442941,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46246,46246,6,135.0,151.7875142675869,182.4248097741321,15.0,15,6.515960247498566,1,402.7481481481482,385.0,203.0,828.0,54371.0,124.68202652781338,0.4319454659108854,1.948776959634914,0.0120941948501387,-0.078399274339141,10.33916871589852,4.3259284722871225,-0.1041199971867081,2.3900461559023864,133.3849176222779,61.62801331165082,0.4413267515448719,0.8681672025723476,5.336110388107998,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46184,46184,6,153.0,152.80317026038523,180.5702089378028,16.0,16,6.936769397438977,1,381.4183006535948,372.0,148.0,855.0,58357.0,120.32246226719512,0.4477838322562624,1.960873142852924,0.0595818502977059,0.2589791758713632,9.849471842567391,5.057185682252435,3.114803723667724,1.947619182173376,151.16957330524866,69.58001502928329,0.392378511019786,0.8116710875331562,5.659164584181105,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46169,46169,6,171.0,150.12309675407434,185.9594202841932,9.0,9,7.333471306244418,1,317.5263157894737,294.0,98.0,613.0,54297.0,91.2320451821149,0.3395709315102705,1.7645220933307555,0.0677135584866258,0.2443111531592996,9.56753458879142,5.772348152269579,1.2964435375544183,1.6574770503109113,168.95422898821934,67.5920145998752,0.4647165603493554,0.9000000000000006,5.200089967732732,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46171,46171,6,164.0,150.22131293560827,186.18108899560232,10.0,10,7.181802633149884,1,329.75,323.0,154.0,620.0,54079.0,92.20684768896612,0.3299649623727285,1.774513271020969,-0.7970607871120501,-0.4579875662128526,11.561070191250725,5.2400801815698586,1.0844285374628162,2.206277345127796,162.03797400039764,75.54401631750756,0.3568013817096447,0.8039215686274518,5.934602951767025,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46251,46251,6,145.0,153.8575228883973,182.4230325068229,14.0,14,6.752981235919729,1,405.49655172413793,402.0,162.0,771.0,58797.0,115.52026783077282,0.4399514620932742,2.1449436442877245,-0.4995514517710683,0.0157992939645674,10.76866603942069,4.310829376514967,2.9792785085581395,2.4980497020103534,143.2652818905949,61.62801331165088,0.4740176220296768,0.8841463414634145,5.148819750931882,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46236,46236,6,169.0,153.71713379461886,184.7487617992265,12.0,12,7.290459373343325,1,448.46153846153845,425.0,175.0,891.0,75790.0,142.72784625026085,0.4496772289700539,1.949288248381212,0.1096901358334051,0.4517637435459423,9.596661992299143,6.093732086997784,0.48691579252426,1.5748414691180097,166.9781561345554,63.61601374105896,0.5184855063053461,0.9209809264305172,4.923076923076927,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46190,46190,6,94.0,150.14690477215672,180.12552826881557,17.0,17,5.4372020085336255,1,420.3723404255319,394.0,146.0,897.0,39515.0,166.85612784301503,0.4411986887514775,1.5425253932720973,-0.0352917120335756,0.0263758936949768,6.704912001641682,4.418779761926846,2.809486832848746,1.517367319234292,92.87542412217904,47.71201030579425,0.5126904677733345,0.8867924528301884,4.950821982042207,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46162,46162,7,90.0,193.94048633558705,141.95427510656577,9.0,9,5.32025926354356,1,333.72222222222223,296.0,80.0,823.0,30035.0,146.77729271902925,0.3451642760477008,1.1668277926821191,0.1227049504853733,0.1554872523953363,5.879527916913664,5.188177185835623,1.1476936050947522,1.1332550347288668,88.92327841485199,45.724009876386106,0.5344864628035563,0.8737864077669901,4.848825745591516,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46178,46178,7,71.0,195.1460421515401,142.80003084480316,13.0,13,4.725423276542175,1,391.9154929577465,376.0,111.0,723.0,27826.0,113.05924445413228,0.3645087658616588,1.852029908143232,0.0554384800442491,0.062370148737886,5.112495211367891,4.56573629759247,1.544626143074442,1.1197526265508873,70.1505863050498,37.77200815875375,0.6178755634484067,0.9102564102564092,4.509770301136649,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46244,46244,7,104.0,192.20523382402573,144.3498581026477,15.0,15,5.719106862728172,1,377.97115384615387,363.0,170.0,733.0,39309.0,118.69790787784784,0.4771303865388108,2.057139917454939,-0.1389481170430182,0.0343844951526405,7.226598992254555,4.6021684029596015,-1.3818888334303414,1.570259573206233,102.755788390496,47.71201030579425,0.5672320068981577,0.9043478260869569,4.706787243316414,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46167,46167,7,145.0,195.0022766032472,142.03920309425874,10.0,10,6.752981235919734,1,343.82758620689657,335.0,125.0,771.0,49855.0,138.2989086095959,0.4225224934824924,1.47687130656083,-0.0367693629092983,-0.2232965708078468,7.89375022516306,5.690661060326478,1.3658858146008297,1.3871411671652414,143.26528189059508,61.62801331165093,0.4740176220296765,0.8761329305135945,5.148819750931883,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46249,46249,7,102.0,193.6059045639788,142.51234450816077,14.0,14,5.66384849569301,1,377.6470588235294,385.0,157.0,786.0,38520.0,123.78219829614518,0.4293135501659859,1.832757461481345,-0.3671730803424065,-0.7755135236646105,7.617156410857896,5.2188801060512455,1.6254467914703712,1.4595384940968217,100.77971553683254,43.73600944697807,0.6620711790623116,0.9532710280373828,4.356649189097367,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46174,46174,7,57.0,196.4109547054664,142.0025219006137,11.0,11,4.2339816327546,1,368.8070175438597,326.0,148.0,776.0,21022.0,164.38287608469042,0.2986635791405265,1.031948921229435,0.0407517518927943,-0.1594201393392258,5.486999559166583,3.620859279512441,1.0697342122736342,1.5153860273480233,56.31807632940614,41.74800901756987,0.4060561933211297,0.75,5.563035899673184,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46195,46195,8,106.0,121.29615827544174,165.67920559802906,19.0,19,5.773836405064217,1,540.5566037735849,517.0,239.0,916.0,57299.0,187.65495591586267,0.5333097053027203,2.0038293667237754,0.4028335636328911,-0.554450300033443,7.531720973465207,4.682348964623077,2.8350344507163188,1.6085347398005183,104.73186124415922,65.60401417046711,0.3057932243163616,0.728522336769759,6.410486691557948,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46179,46179,8,177.0,119.8809185496456,164.02126706701236,13.0,13,7.461019499701873,1,462.6214689265537,457.0,143.0,927.0,81884.0,148.20271050187554,0.5378763538164065,2.183537551836264,0.3566273487342133,-0.3074424155894912,10.642893824637422,4.749765615525504,2.819223499288749,2.2407197925407347,174.8824475492094,77.53201674691567,0.3655896776366819,0.7901785714285718,5.862839018422066,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46245,46245,8,173.0,120.71069659374102,165.76246355035556,15.0,15,7.376232434288568,1,470.6820809248555,456.0,157.0,915.0,81428.0,159.04455852258695,0.5322909962054649,2.056111754855647,0.1180826952874132,-0.4952007713761181,8.895626897970605,6.517284523719259,0.332353479414313,1.364928424652248,170.93030184188265,71.56801545869132,0.4193638341597494,0.8141176470588241,5.474058633141874,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46183,46183,8,155.0,120.49847764057556,163.81123538322848,16.0,16,6.981960555487723,1,497.5096774193548,502.0,147.0,1023.0,77114.0,157.24161934358014,0.5616396398631774,2.275835925225256,0.409567366805791,-0.2252739150528889,9.775826252299918,5.337415508808317,0.2887920010129405,1.831565527579201,153.14564615891223,71.56801545869132,0.3757306028598912,0.8072916666666673,5.783179168097986,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46250,46250,8,181.0,119.7523131593182,165.62459931082665,14.0,14,7.544853810725063,1,456.6132596685083,458.0,141.0,815.0,82647.0,130.61276371559802,0.5321515115796016,2.428434989201957,-0.5510677321564247,-0.1117451161745201,11.513717156012952,5.710603435699171,-0.2225684515382255,2.016199738899097,178.8345932565361,71.56801545869132,0.4387563814041307,0.8457943925233647,5.3517178529795935,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46188,46188,8,124.0,121.91733278575872,164.06614834151603,17.0,17,6.244855367317097,1,521.1935483870968,503.0,156.0,1013.0,64628.0,216.70993979699867,0.5561096539265445,1.718978451951675,0.0695569491751337,-0.0495063492063697,9.562224220541992,4.187423764235686,2.8032435857031195,2.283557805209941,122.5165169271298,57.6520124528347,0.4632074780560463,0.8611111111111112,5.2085537587764685,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46191,46191,8,120.0,123.4382599959994,164.99575230575263,18.0,18,6.1433062359309565,1,518.0166666666667,492.0,111.0,972.0,62162.0,223.32318154944625,0.5350361230252431,1.6169791754931242,0.1460727019952763,0.0209182149432883,10.146874299186427,3.643281564372802,2.6593060425160164,2.785091989159293,118.56437121980292,63.61601374105896,0.3681553890925542,0.8391608391608391,5.84237394672177,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46247,46247,10,206.0,118.58519066294448,144.1493321071284,29.0,29,8.049059764312123,1,394.4271844660194,396.0,145.0,784.0,81252.0,129.16856839911944,0.4800745438953553,1.980911520334192,0.2482721744999074,0.167237480488192,12.965654784491832,4.949574071411107,2.7416844455546903,2.6195496011226207,203.53550392732816,87.47201889395606,0.3342810364873437,0.7984496124031008,6.131250525766235,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46232,46232,10,211.0,117.4050869708736,141.39299736553258,28.0,28,8.146156879309377,1,393.4928909952607,395.0,146.0,858.0,83027.0,124.0110352105138,0.489098199957764,2.084391431626564,0.7533201860540004,-0.2376473017881241,13.923451714952892,4.8679216404089845,2.703442442256285,2.860245653786468,208.47568606148664,85.48401846454803,0.3585051649039728,0.8210116731517498,5.920484161065025,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46201,46201,10,112.0,117.21215031782422,143.1005309097145,24.0,24,5.934997675472694,1,405.7232142857143,404.0,155.0,635.0,45441.0,110.96141767749148,0.4535764148227248,2.281920198824441,0.1675647993864433,0.1631931175768275,7.737281974604049,4.858313115597864,-1.357688012222828,1.5925861076683403,110.66007980514932,49.70001073520231,0.5629734035232912,0.9142857142857144,4.72455591261534,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46233,46233,10,176.0,114.99904756706698,141.7692806221648,27.0,27,7.439913320218267,1,361.8125,358.0,145.0,721.0,63679.0,101.6389355231828,0.4588106944421362,2.2391750610011623,-0.098541920484419,0.006344019767177,10.031003530436928,5.653623717096595,2.8495068087230684,1.774260904577556,173.89441112237722,63.616013741058936,0.5399612373357454,0.919060052219321,4.824181513244219,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46235,46235,10,150.0,116.08597174123864,143.2022975983661,26.0,26,6.868425175069988,1,380.41333333333336,386.0,146.0,718.0,57062.0,101.69794641117664,0.4565543223735273,2.344980929540155,0.2552707938549648,-0.0810228076599216,8.959619014321259,5.6650261221008,2.796748680768975,1.581567113939221,148.20546402475358,59.640012882242814,0.5235987755982984,0.8875739644970412,4.898979485566358,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46204,46204,10,128.0,115.4903999459249,143.44665598447594,23.0,23,6.344779397976736,1,474.03125,475.0,159.0,833.0,60676.0,146.81655689312686,0.5135964558407833,2.1911587820912315,-0.1140552355755774,0.1241613128932019,7.57009723264063,5.387855077035884,2.0351824133436898,1.4050298540704815,126.46866263445636,55.66401202342661,0.5129130863003741,0.8827586206896552,4.949747468305834,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46206,46206,10,125.0,117.89637746561856,144.44015919907608,25.0,25,6.269985671537003,1,422.904,401.0,172.0,788.0,52863.0,139.31771672529084,0.458243606672263,1.907795296780969,0.3142556464380495,-0.2210872291291961,7.264878976476194,5.603724635411055,1.7199945612978405,1.29643753916243,123.50455335396128,55.66401202342661,0.5008916858402092,0.8650519031141864,5.00879226959953,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46238,46238,10,205.0,120.2546308530493,143.65485054164338,30.0,30,8.02949944435505,1,388.4585365853658,376.0,151.0,757.0,79634.0,127.16144781958646,0.4586056664607868,1.9209706148840784,-0.3242592092309181,0.093045279987996,11.472550758302887,5.219215265940069,-0.5333714059498483,2.1981371094561446,202.5474675004964,75.5440163175075,0.4460017271370552,0.8055009823182712,5.308070247848794,181022_k5_OG_corr_3Ddrift_YFP_32-53_spots.csv,YFP,2018-10-22,K5
ID46261,46261,0,172.0,170.47681589275786,100.61362638370484,0.0,0,7.354882946864638,1,381.9186046511628,374.0,150.0,751.0,65690.0,121.55856433885472,0.4378279231860144,1.9134265281596,0.1367754601285999,2.6736851120838963,11.921345466583263,6.148577503717357,1.4771793957714248,1.938878620197234,169.94226541505049,59.64001288224279,0.6003932626860484,0.9347826086956512,4.574957109978143,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46262,46262,0,205.0,168.68910960757864,100.57827538344372,4.0,4,8.029499444355055,1,400.49756097560976,398.0,102.0,817.0,82102.0,159.37908393507217,0.4880115247709691,1.6482471307592022,0.0065933848502985,0.3192204047399852,8.765897658922272,8.279983251895741,2.939714720456875,1.058685433562354,202.54746750049668,85.48401846454809,0.3483107052384568,0.7269503546099287,6.006500543618377,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46279,46279,0,191.0,168.49084267674584,99.85799015571432,2.0,2,7.750473317863546,1,390.3350785340314,372.0,79.0,785.0,74554.0,126.83031670978484,0.5393502753214077,2.1566414694837195,-0.3449210990296196,0.1524126230341995,10.34417265724467,5.960255088908561,1.9122931818065263,1.7355251583936635,188.7149575248528,71.56801545869135,0.4629970654596065,0.862302483069977,5.209737158105438,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46311,46311,0,232.0,168.22596737129223,100.6767976082578,5.0,5,8.541920680754094,1,457.7155172413793,456.0,124.0,876.0,106190.0,173.23436098948994,0.5541809736320987,1.8842634174656965,0.4814649753321125,-0.4952014536678331,10.238107272649756,7.045919495144701,-1.537455183533886,1.4530548184243053,229.2244510249524,95.42402061158856,0.3163409269239718,0.7009063444108756,6.302708777266687,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46267,46267,0,218.0,170.17922024494837,100.71775569998888,1.0,1,8.280180205787254,1,406.394495412844,398.0,153.0,739.0,88594.0,125.13940748607295,0.5594270994730061,2.3300333732988583,-0.0681470664905101,0.542617948997883,10.08218576884298,8.197894730482478,1.4582490440175817,1.2298506019300404,215.39194104930817,85.48401846454797,0.3703987011804078,0.7582608695652168,5.824654968715932,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46252,46252,0,211.0,168.82457675046803,103.38544413220308,6.0,6,8.14615687930938,1,464.5023696682464,462.0,151.0,822.0,98010.0,151.8464567348523,0.5505141237193519,2.172230994490647,-0.4193161621389971,0.1423933201305251,9.427607308715196,7.584775716622578,-0.831756714654723,1.2429645464735262,208.4756860614868,73.55601588809955,0.4842045653085789,0.8737060041407858,5.094370092079212,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46290,46290,6,92.0,88.9198018153735,136.42652946813132,10.0,10,5.379048443401641,1,503.82608695652175,520.0,187.0,866.0,46352.0,150.03820822502837,0.5475131810577377,2.3761234437307115,-0.1684775210460286,-0.3600172409975218,6.811022060785517,4.781545909646279,2.3596591281179715,1.4244393318581294,90.89935126851562,43.736009446978045,0.5971622399385563,0.934010152284264,4.587317109255642,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46306,46306,6,109.0,91.23827658820096,137.45472693792632,14.0,14,5.854971572958798,1,491.5321100917431,493.0,180.0,881.0,53577.0,150.0645891069563,0.4712892764423403,2.0984235654275425,-0.0416809577440648,0.0360144550154442,7.260368612333331,4.664279665862378,0.7911828022984363,1.5565894698535323,107.6959705246544,51.68801116461043,0.5065585787593013,0.8971193415637864,4.9806966831499855,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46275,46275,6,91.0,88.33494215727139,135.73018316387444,9.0,9,5.349734609669097,1,442.6703296703297,413.0,148.0,918.0,40283.0,140.96099184171916,0.4889182515397294,2.062418801323592,0.208698127772467,-0.3469126009959636,7.276797884043198,4.2909589024029975,2.3178671011523906,1.695844227258408,89.91131484168388,47.71201030579422,0.4963280060358878,0.858490566037736,5.031767216265206,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46263,46263,6,91.0,87.02417264337572,131.2954129751951,4.0,4,5.349734609669097,1,408.1428571428572,372.0,178.0,882.0,37141.0,165.90576786092703,0.4686890715765801,1.5701302291114831,-0.1194295030111431,0.1865699220812002,6.460101772809543,4.56772802669981,1.4755342072778357,1.4142921240161874,89.91131484168388,47.71201030579422,0.4963280060358878,0.8708133971291866,5.031767216265206,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46280,46280,6,123.0,89.12868591846347,132.67882540659437,7.0,7,6.219623525273767,1,379.8292682926829,362.0,156.0,771.0,46719.0,135.17655166467304,0.4853833000368173,1.836383374322296,0.1503103234464042,-0.1600504564654114,8.568662405168384,4.515585053938953,2.2394878110312177,1.897575242812429,121.528480500298,57.6520124528347,0.4594719338781745,0.8848920863309355,5.229683881071106,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46312,46312,6,111.0,88.3675145828789,133.67959644236058,5.0,5,5.908442742829629,1,364.8108108108109,364.0,132.0,721.0,40494.0,107.47316904177556,0.4647763883902067,2.1541223490197403,0.2503615187340963,0.2403447581643693,7.260181538100653,5.166488257172732,0.3788612742718527,1.405244951059592,109.67204337831782,51.68801116461043,0.5158532315805732,0.8809523809523815,4.935621577912992,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46268,46268,6,135.0,90.00487870031253,134.4330068153064,12.0,12,6.515960247498576,1,549.325925925926,561.0,137.0,917.0,74159.0,172.96983731661933,0.5584361685967797,2.276010362411065,-0.0528970800038696,0.0689477974902226,8.630512058008945,4.8741088399088826,1.0668856205426924,1.770685132704235,133.38491762227832,57.6520124528347,0.5042984640126306,0.8794788273615638,4.991845201778446,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46300,46300,6,135.0,89.94597498388525,135.08831066055504,13.0,13,6.515960247498576,1,533.4148148148148,550.0,148.0,901.0,72011.0,167.37420694963032,0.5258173309112076,2.196538853309771,0.0405975820023601,0.1260366225667637,8.368207261371674,5.380583750965497,0.9394802941723096,1.5552601072086418,133.3849176222783,59.64001288224279,0.4712388980384693,0.8737864077669906,5.163977794943221,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46253,46253,6,78.0,87.94353181631445,133.71851606268476,6.0,6,4.9528918300805165,1,377.8205128205128,379.0,153.0,673.0,29470.0,102.97846749959318,0.399290203689208,2.093871211582251,-0.1222213668672933,-0.0182992182610059,5.896129292982666,4.347057130053695,-0.8188260550033767,1.3563496214989557,77.06684129287194,43.736009446978045,0.5062897251652978,0.8618784530386742,4.982018950236219,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46285,46285,6,107.0,90.04527178622722,136.1501602495559,11.0,11,5.801007549987772,1,569.8971962616822,564.0,204.0,1023.0,60979.0,165.73034102258137,0.6058003344500217,2.5945524630687857,0.0328734356897129,0.0597150874907416,7.354336149352955,4.559039720536254,0.7416526594305594,1.61313272095991,105.71989767099096,51.68801116461043,0.4972639259380296,0.906779661016949,5.02702974303745,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46301,46301,6,93.0,91.53352514758616,138.68975038709428,15.0,15,5.408203391056202,1,409.2043010752688,402.0,177.0,805.0,38056.0,125.4137118170675,0.3966958226109429,1.853450350523415,-0.2245009494830334,-0.4008507565850474,6.979567649555256,4.437554293434878,0.6545816984626477,1.572841071461627,91.88738769534714,53.67601159401852,0.400779309717216,0.8017241379310338,5.5995391515443,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46287,46287,6,128.0,88.29517532175747,131.12260644748247,8.0,8,6.344779397976736,1,380.828125,366.0,151.0,819.0,48746.0,134.79755070177222,0.465523152257821,1.7948394652718904,-0.4589916421005623,0.6840046602834101,10.226818558989972,3.9187705175515455,2.1611281569885064,2.6097008011022047,126.46866263445636,61.62801331165088,0.4184431422055084,0.8797250859106528,5.480077554195743,181022_k5_OG_corr_3Ddrift_YFP_54-72_spots.csv,YFP,2018-10-22,K5
ID46322,46322,0,86.0,131.30049347718662,158.33498768873054,0.0,0,5.200687606561288,1,204.82558139534885,186.0,96.0,346.0,17615.0,61.09802959381128,0.1953642668064227,1.0958013975204872,0.0351446769682208,-0.0388432303271197,6.645870853447829,4.347536438826201,0.5817912167356849,1.5286521336764596,84.97113270752538,43.73600944697807,0.5582168764643014,0.9100529100529092,4.744642020951293,181022_k5_OG_corr_3Ddrift_YFP_73-92_spots.csv,YFP,2018-10-22,K5
